	Unnamed: 0	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	track_name	artist	genre	A	Ab	Bb	C	C#	D	E	Eb	F	F#	G	major
671	48	0.258	0.314	-18.804	0.0376	0.992	0.917	0.633	0.249	113.423	379907	3	Piano Sonata No. 2 in A Major, Op. 2 No. 2: IV. Rondo (Grazioso)	Ludwig van Beethoven	3	1	0	0	0	0	0	0	0	0	0	0	1
672	49	0.302	0.312	-15.872	0.0403	0.994	0.899	0.0881	0.309	152.948	593187	4	Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio	Ludwig van Beethoven	3	0	0	0	0	0	0	0	0	0	0	1	1
673	0	0.517	0.215	-19.564	0.0417	0.99	0.933	0.114	0.724	116.382	221547	4	Piano Sonata No. 11 in A Major, K. 331: III. Allegretto	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
674	1	0.371	0.149	-24.082	0.0407	0.991	0.874	0.0795	0.712	106.331	98933	4	"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": III. Rondo (Allegretto)"	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
675	2	0.287	0.147	-22.928	0.0339	0.992	0.94	0.0952	0.619	138.717	253840	4	"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro"	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
676	3	0.372	0.188	-21.656	0.0391	0.992	0.916	0.0803	0.524	109.039	166240	4	Piano Sonata No. 8 in A Minor, K. 310: III. Presto	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	0
677	4	0.442	0.0967	-25.676	0.0408	0.995	0.906	0.0969	0.499	123.564	204000	4	Piano Sonata No. 4 in E-Flat Major, K. 282: III. Allegro	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	0
678	5	0.369	0.124	-24.149	0.0495	0.992	0.871	0.116	0.139	132.971	273467	4	Piano Sonata No. 14 in C Minor, K. 457: III. Allegro assai	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	0
679	6	0.594	0.142	-23.017	0.0673	0.995	0.905	0.0799	0.758	134.409	224000	4	Piano Sonata No. 16 in B-Flat Major, K. 570: III. Allegretto	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
680	7	0.443	0.0471	-26.014	0.047	0.994	0.953	0.0963	0.408	139.082	242000	1	Piano Sonata No. 4 in E-Flat Major, K. 282: II. Menuetto I-II	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
681	8	0.502	0.0308	-26.86	0.063	0.995	0.915	0.0805	0.312	72.88	284000	4	Piano Sonata No. 12 in F Major, K. 332: II. Adagio	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
682	9	0.449	0.0814	-25.182	0.0485	0.994	0.931	0.0931	0.458	138.831	276000	4	Piano Sonata No. 2 in F Major, K. 280: III. Presto	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
683	10	0.332	0.113	-22.117	0.0365	0.992	0.928	0.0661	0.49	148.174	288000	4	Piano Sonata No. 17 in D Major, K. 576: III. Allegretto	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
684	11	0.419	0.0553	-26.461	0.0565	0.994	0.858	0.181	0.467	148.405	306493	4	Piano Sonata No. 3 in B-Flat Major, K. 281: III. Rondeau (Allegro)	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
685	12	0.436	0.108	-22.803	0.0424	0.994	0.922	0.143	0.565	133.636	309000	1	Piano Sonata No. 17 in D Major, K. 576: I. Allegro	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
686	13	0.283	0.148	-19.685	0.0416	0.988	0.084	0.0703	0.615	76.957	266293	4	Violin Sonata No. 26 in B-Flat Major, K. 378: III. Rondo (Allegro)	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
687	14	0.358	0.0595	-21.133	0.0408	0.986	0.00919	0.112	0.196	128.649	309600	3	Violin Sonata No. 21 in E Minor, K. 304: II. Tempo di minuetto	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	1	0	0	0	0	0
688	15	0.418	0.128	-18.722	0.0377	0.989	0.857	0.104	0.388	166.663	337520	4	"Piano Concerto No. 26 in D Major, K. 537 ""Coronation"": II. Larghetto - Live"	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
689	16	0.409	0.0777	-22.231	0.0453	0.986	0.00226	0.0869	0.531	102.654	323667	4	Violin Sonata No. 18 in G Major, K. 301: II. Allegro	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
690	17	0.433	0.0328	-26.082	0.0521	0.995	0.923	0.125	0.247	105.962	330000	4	"Piano Sonata No. 6 in D Major, K. 284 ""Dürnitz"": II. Rondeau en Polonaise (Andante)"	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
691	18	0.204	0.0306	-25.45	0.0435	0.983	0.122	0.106	0.203	166.294	342373	4	Violin Sonata No. 26 in B-Flat Major, K. 378: II. Andantino sostenuto e cantabile	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	1	0	0	0	1
692	19	0.363	0.0155	-25.693	0.0433	0.994	0.934	0.0677	0.287	75.498	356000	4	Piano Sonata No. 9 in D Major, K. 311: II. Andantino con espressione	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
693	20	0.404	0.0575	-24.704	0.0415	0.994	0.917	0.164	0.336	126.596	345920	3	Piano Sonata No. 11 in A Major, K. 331: II. Menuetto	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
694	21	0.335	0.0844	-20.903	0.0441	0.987	0.212	0.123	0.499	152.777	352000	3	Divertimento in B-Flat Major, K. 254: III. Rondeau (Tempo di menuetto)	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
695	22	0.476	0.109	-24.769	0.0531	0.995	0.836	0.116	0.446	116.481	328000	4	Piano Sonata No. 1 in C Major, K. 279: III. Allegro	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
696	23	0.456	0.033	-28.79	0.0559	0.993	0.927	0.0693	0.146	134.59	377000	4	Piano Sonata No. 17 in D Major, K. 576: II. Adagio	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
697	24	0.417	0.095	-24.197	0.042	0.994	0.916	0.239	0.592	136.739	337440	3	Piano Sonata No. 5 in G Major, K. 283: I. Allegro	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
698	25	0.343	0.124	-22.428	0.0497	0.972	0.0867	0.105	0.299	83.614	358000	4	Piano Trio in B-Flat Major, K. 502: III. Allegretto	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
699	26	0.403	0.0527	-24.978	0.0617	0.991	0.912	0.0876	0.0972	128.699	362933	4	Fantasia in D Minor, K. 397	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
700	27	0.456	0.0985	-23.46	0.0384	0.994	0.886	0.0785	0.593	135.59	372959	4	Piano Sonata No. 5 in G Major, K. 283: III. Presto	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
701	28	0.148	0.0324	-27.785	0.0393	0.986	0.908	0.0831	0.0813	68.333	370333	4	Piano Concerto No. 21 in C Major, K. 467: II. Andante	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
702	29	0.402	0.234	-20.433	0.0352	0.99	0.918	0.0677	0.451	113.441	360000	4	Piano Concerto No. 14 in E-Flat Major, K. 449: III. Allegro ma non troppo	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	1	0	0	0	1
703	30	0.292	0.0346	-25.155	0.0414	0.985	0.745	0.275	0.194	107.378	389000	3	Piano Trio in G Major, K. 496: II. Andante	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
704	31	0.218	0.0156	-28.825	0.0373	0.987	0.825	0.143	0.102	86.358	383920	4	Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto - Live	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	1	0	0	0	1
705	32	0.449	0.191	-24.231	0.0405	0.985	0.939	0.199	0.444	83.355	402000	4	Piano Concerto No. 21 in C Major, K. 467: III. Allegro vivace assai	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
706	33	0.465	0.037	-27.537	0.0536	0.994	0.92	0.0725	0.327	99.828	390000	4	Piano Sonata No. 5 in G Major, K. 283: II. Andante	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
707	34	0.397	0.028	-26.045	0.0621	0.994	0.914	0.127	0.206	75.083	397000	3	Piano Sonata No. 7 in C Major, K. 309: II. Andante, un poco adagio	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
708	35	0.425	0.0998	-24.572	0.0465	0.994	0.895	0.0639	0.414	129.74	402000	4	"Piano Sonata ""No. 18"" in F Major, K. 533/K. 494: III. Rondo (Allegretto), K.494"	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
709	36	0.519	0.00908	-26.637	0.0682	0.995	0.895	0.0917	0.187	91.244	415000	4	Piano Sonata No. 10 in C Major, K. 330: II. Andante cantabile	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
710	37	0.277	0.17	-24.156	0.0468	0.992	0.898	0.117	0.295	157.551	395960	4	Piano Sonata No. 13 in B-Flat Major , K. 333: III. Allegretto grazioso	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
711	38	0.345	0.0542	-29.689	0.0551	0.995	0.922	0.065	0.332	111.559	364107	4	"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": II. Andante"	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
712	39	0.24	0.078	-22.179	0.037	0.986	0.831	0.208	0.0892	147.635	411000	4	Piano Concerto No. 14 in E-Flat Major, K. 449: II. Andantino	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
713	40	0.391	0.0946	-24.665	0.0402	0.994	0.927	0.146	0.526	132.766	410427	4	Piano Sonata No. 3 in B-Flat Major, K. 281: I. Allegro	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
714	41	0.496	0.124	-23.474	0.0566	0.993	0.886	0.0955	0.366	133.489	413000	4	Piano Sonata No. 9 in D Major, K. 311: III. Rondeau (Allegro)	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
715	42	0.402	0.0804	-24.586	0.0423	0.994	0.912	0.104	0.614	133.758	402000	3	Piano Sonata No. 2 in F Major, K. 280: I. Allegro assai	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
716	43	0.304	0.142	-23.552	0.0377	0.985	0.927	0.0783	0.392	81.536	445040	4	Piano Concerto No. 17 in G Major, K. 453: III. Allegretto - Live	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
717	44	0.411	0.132	-22.824	0.0401	0.993	0.917	0.0866	0.463	136.158	423000	4	Piano Sonata No. 9 in D Major, K. 311: I. Allegro con spirito	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
718	45	0.42	0.137	-23.059	0.0462	0.995	0.914	0.15	0.521	118.283	421396	4	Piano Sonata No. 1 in C Major, K. 279: I. Allegro	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
719	46	0.281	0.111	-23.159	0.0492	0.993	0.917	0.109	0.261	72.578	428000	4	Piano Sonata No. 7 in C Major, K. 309: III. Rondeau (Allegretto grazioso)	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
720	47	0.382	0.0386	-27.47	0.0614	0.995	0.917	0.061	0.197	79.988	445000	4	Piano Sonata No. 4 in E-Flat Major, K. 282: I. Adagio	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	1	0	0	0	1
721	48	0.315	0.0346	-28.811	0.0495	0.993	0.923	0.088	0.161	69.386	444973	4	Piano Sonata No. 14 in C Minor, K. 457: II. Adagio	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	1	0	0	0	1
722	49	0.365	0.136	-21.569	0.036	0.992	0.923	0.13	0.474	137.221	463981	4	"Piano Sonata No. 6 in D Major, K. 284 ""Dürnitz"": I. Allegro"	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
723	0	0.192	0.108	-19.726	0.0383	0.956	0.0421	0.113	0.0569	83.536	159432	3	Krönungsmesse, K. 317: No. 1, Kyrie eleison (Live)	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
724	1	0.318	0.22	-17.321	0.0545	0.952	0.00309	0.0634	0.167	140.164	268960	3	Krönungsmesse, K. 317: No. 2, Gloria (Live)	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
725	2	0.544	0.0841	-22.971	0.0626	0.8	0.87	0.146	0.162	74.548	239545	4	Keyboard Sonata in C Major, K. 329 (Live)	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
726	3	0.403	0.24	-18.133	0.0411	0.949	0.0709	0.292	0.182	118.193	390425	4	Krönungsmesse, K. 317: No. 3, Credo (Live)	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
727	4	0.243	0.138	-21.798	0.0639	0.946	1.98e-05	0.165	0.117	74.497	324007	4	Alma Dei creatoris, K. 277 (Live)	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	0
728	5	0.258	0.23	-16.372	0.0374	0.922	0.687	0.592	0.262	146.606	96193	3	Krönungsmesse, K. 317: No. 4, Sanctus (Live)	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
729	6	0.297	0.121	-19.683	0.0501	0.944	5.03e-06	0.0699	0.139	126.313	183156	4	Krönungsmesse, K. 317: No. 5, Benedictus (Live)	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
730	7	0.301	0.106	-19.487	0.0482	0.967	5.51e-06	0.145	0.0767	108.147	348378	4	Krönungsmesse, K. 317: No. 6, Agnus Dei (Live)	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
731	8	0.417	0.298	-15.853	0.0418	0.953	0.000155	0.229	0.221	106.081	216517	4	Vesperae de Dominica, K. 321: No. 1, Dixit (Live)	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
732	9	0.326	0.215	-17.729	0.0554	0.971	1.13e-05	0.162	0.102	118.886	335860	3	Vesperae de Dominica, K. 321: No. 2, Confitebor (Live)	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	1	0	0	0	0	0
733	10	0.487	0.274	-17.038	0.038	0.957	3.29e-06	0.204	0.298	101.416	256164	4	Vesperae de Dominica, K. 321: No. 3, Beatus vir (Live)	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
734	11	0.172	0.2	-19.133	0.0356	0.976	0.22	0.137	0.125	94.245	227552	4	Vesperae de Dominica, K. 321: No. 4, Laudate pueri (Live)	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
735	12	0.289	0.147	-19.713	0.0474	0.917	0.0	0.134	0.0791	91.027	297132	3	Vesperae de Dominica, K. 321: No. 5, Laudate Dominum (Live)	Wolfgang Amadeus Mozart	3	0	0	0	0	1	0	0	0	0	0	0	0
736	13	0.406	0.248	-16.806	0.0395	0.94	3.77e-05	0.104	0.209	95.639	276254	4	Vesperae de Dominica, K. 321: No. 6, Magnificat (Live)	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	1	0	0	0	0	0
737	0	0.622	0.149	-20.022	0.0526	0.985	0.915	0.108	0.83	137.431	59320	4	Piano Sonata No. 11 in A Major, K. 331: III. Alla Turca (Allegretto) - Excerpt	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	0
738	1	0.482	0.00798	-33.54	0.0445	0.996	0.929	0.0881	0.464	72.045	56547	4	Piano Sonata No. 12 in F Major, K. 332: II. Adagio - Excerpt	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
739	2	0.364	0.117	-25.09	0.0421	0.99	0.853	0.0974	0.827	65.886	47040	4	Piano Sonata No. 16 in C Major, K. 545: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
740	3	0.342	0.0427	-32.812	0.0515	0.995	0.92	0.0977	0.784	114.877	54080	4	Piano Sonata No. 16 in C Major, K. 545: II. Andante - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
741	4	0.468	0.0524	-21.704	0.0609	0.986	0.106	0.117	0.528	94.994	41667	3	Violin Sonata No. 21 in E Minor, K. 304: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
742	5	0.312	0.073	-20.029	0.0447	0.968	0.000365	0.34	0.496	126.82	53587	3	Violin Sonata No. 21 in E Minor, K. 304: II. Tempo di minuetto - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	1	0	0	0	0	0
743	6	0.35	0.0333	-27.813	0.0435	0.99	0.0942	0.138	0.426	106.521	50120	5	Violin Sonata No. 26 in B-Flat Major, K. 378: II. Andantino sostenuto e cantabile - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	1	0	0	0	1
744	7	0.345	0.121	-20.427	0.0447	0.993	0.0134	0.0833	0.859	115.885	84467	3	Violin Sonata No. 26 in B-Flat Major, K. 378: III. Rondo (Allegro) - Excerpt	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
745	8	0.423	0.044	-23.25	0.0486	0.97	0.0217	0.121	0.665	72.319	76347	4	Violin Sonata No. 18 in G Major, K. 301: I. Allegro con spirito - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
746	9	0.333	0.0945	-22.589	0.0352	0.991	0.96	0.125	0.466	129.194	71893	4	Piano Concerto No. 20 in D Minor, K. 466: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	0
747	10	0.18	0.0925	-20.303	0.034	0.99	0.503	0.106	0.172	89.044	44920	4	Piano Concerto No. 20 in D Minor, K. 466: II. Romance - Excerpt	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
748	11	0.392	0.0224	-23.014	0.033	0.985	0.91	0.118	0.298	98.372	42080	4	Piano Concerto No. 20 in D Minor, K. 466: II. Romance - Excerpt - Var. I	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
749	12	0.137	0.0136	-28.988	0.033	0.986	0.841	0.117	0.1	181.724	48907	3	Piano Concerto No. 21 in C Major, K. 467: II. Andante - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
750	13	0.0845	0.0399	-28.108	0.0384	0.874	0.959	0.0913	0.131	171.618	98547	3	Piano Concerto No. 21 in C Major, K. 467: II. Andante - Excerpt - Var. I	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	1
751	14	0.545	0.00896	-34.668	0.0653	0.995	0.825	0.0875	0.318	82.816	51853	3	Piano Concerto No. 23 in A Major, K. 488: II. Adagio - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
752	15	0.385	0.217	-15.636	0.0351	0.987	0.925	0.161	0.884	134.959	57733	4	Piano Concerto No. 23 in A Major, K. 488: III. Allegro assai - Excerpt	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
753	16	0.422	0.24	-26.437	0.0419	0.987	0.979	0.307	0.435	82.265	49547	4	Piano Concerto No. 24 in C Minor, K. 491: III. Allegretto - Excerpt	Wolfgang Amadeus Mozart	3	0	1	0	0	0	0	0	0	0	0	0	1
754	17	0.474	0.0866	-25.996	0.0368	0.993	0.826	0.123	0.543	84.4	44613	3	Piano Concerto No. 27 in B-Flat Major, K. 595: III. Allegro - Excerpt	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
755	18	0.392	0.0447	-21.898	0.0471	0.978	0.0828	0.133	0.434	127.629	65533	4	Violin Concerto No. 3 in G Major, K. 216: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
756	19	0.357	0.0514	-31.414	0.0518	0.928	0.018	0.23	0.262	48.274	38133	3	Violin Concerto No. 3 in G Major, K. 216: II. Adagio - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
757	20	0.443	0.0776	-19.882	0.054	0.983	0.0303	0.127	0.373	111.94	66133	3	"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": III. Rondeau. Tempo di Menuetto - Excerpt"	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
758	21	0.649	0.104	-21.271	0.0589	0.993	0.834	0.128	0.887	121.969	61920	4	Horn Concerto No. 4 in E Flat Major, K. 495: III. Rondo (Allegro vivace) - Excerpt	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
759	22	0.439	0.0993	-19.714	0.0428	0.985	0.952	0.0763	0.339	120.429	52373	4	Clarinet Concerto in A Major, K. 622: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
760	23	0.0742	0.0173	-25.222	0.0441	0.985	0.341	0.222	0.0727	79.002	97267	4	Clarinet Concerto in A Major, K. 622: II. Adagio - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
761	24	0.429	0.0577	-21.476	0.0453	0.984	0.258	0.0762	0.671	119.596	89240	1	Clarinet Concerto in A Major, K. 622: III. Rondo (Allegro) - Excerpt	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
762	25	0.637	0.107	-20.681	0.0395	0.972	0.957	0.094	0.763	118.36	59573	4	Oboe Concerto in C Major, K. 314: III. Rondo (Allegretto) - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
763	26	0.258	0.0267	-25.112	0.0427	0.985	0.674	0.172	0.305	89.853	65533	4	Flute and Harp Convcerto in C Major, K. 299: II. Andantino - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
764	27	0.439	0.0656	-27.771	0.0391	0.96	0.802	0.108	0.6	68.782	58587	4	Adagio and Rondo for Glass Harmonica, Flute, Oboe, Viola, & Cello in C Minor, K. 617: II. Rondo - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
765	28	0.186	0.17	-23.749	0.0664	0.924	0.137	0.854	0.18	182.502	36600	3	Adagio for Violin and Orchestra in E Major, K. 261 - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	1	0	0	0	0	1
766	29	0.475	0.0538	-28.307	0.0671	0.995	0.919	0.158	0.499	117.772	49907	4	"12 Variations in C Major, K. 265 On ""Ah, vous dirai-je Maman"" - Excerpt"	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	1
767	30	0.545	0.00195	-30.416	0.189	0.994	0.854	0.0583	0.745	95.401	40653	1	Fantasia in D Minor, K. 397: Andante - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	0
768	31	0.155	0.0706	-22.069	0.0535	0.898	0.949	0.446	0.526	170.453	59800	3	String Quartet No. 17 in B-Flat Major, K. 458: II. Moderato - Excerpt	Wolfgang Amadeus Mozart	3	0	0	1	0	0	0	0	0	0	0	0	1
769	32	0.178	0.044	-22.801	0.0406	0.852	0.883	0.208	0.038	69.208	80107	4	String Quartet No. 19 in C Major, K. 465: I. Adagio - Allegro - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	1	0	0	0
770	33	0.438	0.134	-20.584	0.0473	0.947	0.235	0.223	0.779	164.988	42600	4	String Quartet No. 19 in C Major, K. 465: IV. Allegro molto - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
771	34	0.462	0.105	-19.877	0.0608	0.942	0.566	0.085	0.273	136.986	52600	4	"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro - Excerpt"	Wolfgang Amadeus Mozart	3	0	0	0	0	0	0	0	0	0	0	1	1
772	35	0.539	0.0311	-23.517	0.0648	0.986	0.671	0.0509	0.82	148.018	43187	4	Clarinet Quintet in A Major, K. 581: IV. Allegretto con variazioni - Excerpt	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
773	36	0.19	0.00526	-29.317	0.0439	0.984	0.844	0.167	0.159	83.302	59333	4	Clarinet Quintet in A Major, K. 581: II. Larghetto - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	0	0	1	0	0	0	0	0	1
774	37	0.23	0.0409	-25.993	0.0514	0.984	0.676	0.119	0.493	115.604	53853	4	Clarinet Quintet in A Major, K. 581: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	3	1	0	0	0	0	0	0	0	0	0	0	1
775	38	0.155	0.0352	-25.942	0.0456	0.987	0.873	0.164	0.0702	136.218	42507	4	Serenade in B-Flat Major, K. 361: III. Adagio - Excerpt	Wolfgang Amadeus Mozart	3	0	0	0	1	0	0	0	0	0	0	0	0
776	0	0.254	0.176	-26.862	0.0457	0.993	0.936	0.0744	0.54	144.216	173841	4	French Suite No. 1 in D minor, BWV 812: 1. Allemande	Johann Sebastian Bach	3	0	0	0	0	0	1	0	0	0	0	0	0
777	1	0.405	0.148	-23.551	0.0406	0.995	0.876	0.135	0.6	84.248	113522	4	French Suite No. 1 in D minor, BWV 812: 2. Courante	Johann Sebastian Bach	3	0	0	0	0	0	0	0	0	0	0	1	0
778	2	0.481	0.0539	-30.968	0.0744	0.995	0.904	0.079	0.251	125.939	152042	4	French Suite No. 1 in D minor, BWV 812: 3. Sarabande	Johann Sebastian Bach	3	0	0	0	0	0	0	0	0	0	0	1	0
779	3	0.248	0.122	-29.001	0.0364	0.994	0.84	0.127	0.651	149.632	191802	4	French Suite No. 1 in D minor, BWV 812: 4. Menuet I-II	Johann Sebastian Bach	3	0	0	0	0	0	1	0	0	0	0	0	0
780	4	0.57	0.124	-24.031	0.0484	0.995	0.914	0.133	0.563	79.183	186842	4	French Suite No. 1 in D minor, BWV 812: 5. Gigue	Johann Sebastian Bach	3	0	0	0	0	0	1	0	0	0	0	0	0
781	5	0.386	0.0575	-29.776	0.0443	0.995	0.938	0.271	0.445	108.113	174162	4	French Suite No. 2 in C minor, BWV 813: 1. Allemande	Johann Sebastian Bach	3	0	0	0	1	0	0	0	0	0	0	0	0
